sample_id,tepname,temperature,tepvalue
4360,PF,393.3145,0.001886996
4360,PF,422.7077,0.002004734
4360,PF,443.6358,0.002131689
4360,PF,471.6499,0.002230652
4360,PF,498.2703,0.002320214
4360,PF,519.2131,0.002437794
4360,PF,547.2565,0.002518007
4360,PF,571.0675,0.002602829
4360,PF,601.9058,0.002697157
4360,PF,622.9145,0.002772551
4360,PF,642.5442,0.002829169
4360,PF,667.7709,0.002909329
4360,PF,695.8584,0.002961418
4360,PF,722.5522,0.003004106
4360,PF,749.2826,0.003023358
1080,PF,107.0519,9.774684e-05
1080,PF,117.5763,0.0001289029
1080,PF,129.8719,0.0001689717
1080,PF,143.8769,0.0002045609
1080,PF,151.0442,0.0002580683
1080,PF,168.6535,0.0003248754
1080,PF,172.2577,0.0003560932
1080,PF,181.1138,0.000400657
1080,PF,193.4094,0.0004407258
1080,PF,198.7643,0.0004763923
1080,PF,207.5998,0.0005164919
1080,PF,219.916,0.0005610248
1080,PF,226.9185,0.0005788195
1080,PF,237.4634,0.0006144396
1080,PF,248.0496,0.0006589879
1080,PF,256.8233,0.0006856953
1080,PF,265.6383,0.0007213309
1080,PF,274.3296,0.0007301819
1080,PF,286.584,0.0007613224
1080,PF,303.9461,0.0007745603
1080,PF,312.7199,0.0008012677
1080,PF,339.0617,0.0008858539
1080,PF,363.5087,0.0009347428
1080,PF,330.6998,0.0009484286
1080,PF,349.8744,0.0009795074
1080,PF,374.0948,0.0009792911
1080,PF,382.8068,0.0009926062
1080,PF,398.5006,0.001019252
1080,PF,415.9657,0.00105481
1080,PF,436.8085,0.001072481
1080,PF,456.0036,0.001108024
1080,PF,471.8623,0.001170382
1080,PF,485.3936,0.001103297
1080,PF,492.3343,0.0011077
1080,PF,506.1746,0.001107576
1080,PF,521.7449,0.001107437
1080,PF,532.0839,0.001098416
1080,PF,544.1529,0.00108938
1080,PF,554.4301,0.001066967
1080,PF,564.7691,0.001057946
1080,PF,571.6069,0.001040028
1080,PF,574.9846,0.00102214
1080,PF,591.9965,0.0009594884
1080,PF,602.1914,0.0009192188
1080,PF,612.1185,0.0008209159
1080,PF,629.151,0.0007627281
1080,PF,639.2017,0.0006912098
1080,PF,661.0537,0.0005526218
1080,PF,672.7314,0.0004587676
1930,PF,308.6703,0.004022989
1930,PF,331.4731,0.004022989
1930,PF,377.0788,0.004022989
1930,PF,424.1771,0.003754789
1930,PF,477.1799,0.00362069
1930,PF,526.3822,0.00348659
1930,PF,577.3391,0.003256705
1930,PF,624.5538,0.003065134
1930,PF,675.5981,0.00289272
1930,PF,720.9709,0.002739464
1930,PF,770.2606,0.002662835
1930,PF,821.1884,0.002413793
1930,PF,870.4489,0.002318008
1930,PF,919.7095,0.002222222
1930,PF,970.8121,0.002088123
1931,PF,321.4113,0.004904215
1931,PF,335.0042,0.005095785
1931,PF,380.5517,0.005057471
1931,PF,427.679,0.004808429
1931,PF,478.3739,0.00440613
1931,PF,525.5012,0.004157088
1931,PF,578.1254,0.003773946
1931,PF,623.1196,0.003371648
1931,PF,674.0765,0.003141762
1931,PF,724.8587,0.002796935
1931,PF,770.1441,0.002586207
1931,PF,819.2299,0.002375479
1931,PF,872.2036,0.002222222
1931,PF,923.3352,0.00210728
1931,PF,972.4502,0.001915709
1932,PF,301.4916,0.001800766
1932,PF,324.5274,0.001954023
1932,PF,374.2248,0.002145594
1932,PF,425.6186,0.002203065
1932,PF,476.9833,0.002241379
1932,PF,522.5307,0.002203065
1932,PF,575.5918,0.00210728
1932,PF,620.9936,0.00197318
1932,PF,673.9964,0.00183908
1932,PF,719.4274,0.001724138
1932,PF,770.6464,0.001666667
1932,PF,819.9361,0.001590038
1932,PF,867.2964,0.001494253
1932,PF,916.557,0.001398467
1932,PF,973.4768,0.001340996
4377,PF,304.4184,0.001226054
4377,PF,325.5249,0.001360153
4377,PF,373.2638,0.00151341
4377,PF,426.5287,0.001551724
4377,PF,472.1344,0.001551724
4377,PF,521.5115,0.001532567
4377,PF,567.1172,0.001532567
4377,PF,623.9495,0.001417625
4377,PF,673.181,0.001302682
4377,PF,722.4707,0.001226054
4377,PF,775.6191,0.001187739
4377,PF,823.0085,0.001111111
4377,PF,862.797,0.001034483
4377,PF,914.0452,0.0009961686
4377,PF,965.2934,0.0009578544
1933,PF,304.0689,0.0009961686
1933,PF,328.9759,0.001130268
1933,PF,376.6274,0.001226054
1933,PF,426.121,0.001283525
1933,PF,479.2985,0.001264368
1933,PF,530.6632,0.001302682
1933,PF,581.8531,0.001226054
1933,PF,638.8311,0.001206897
1933,PF,688.0917,0.001111111
1933,PF,733.6391,0.001072797
1933,PF,782.9579,0.001015326
1933,PF,832.335,0.0009961686
1933,PF,887.3254,0.0009195402
1933,PF,932.8437,0.000862069
1933,PF,987.9215,0.0008429119
1934,PF,299.1327,0.0002490421
1934,PF,329.5947,0.0002873563
1934,PF,363.8281,0.0003065134
1934,PF,417.1222,0.0003639847
1934,PF,466.5283,0.0003639847
1934,PF,519.7059,0.0003448276
1934,PF,567.2118,0.0003448276
1934,PF,616.6471,0.0003639847
1934,PF,664.0948,0.0003256705
1934,PF,715.3721,0.0003065134
1934,PF,762.8489,0.0002873563
1934,PF,812.2551,0.0002873563
1934,PF,865.4326,0.0002681992
1934,PF,914.8388,0.0002681992
1934,PF,966.0869,0.0002298851
1338,PF,321.653,0.001268561
1338,PF,387.4075,0.001646525
1338,PF,482.5013,0.00204217
1338,PF,584.2463,0.002309516
1338,PF,685.8677,0.002439874
1338,PF,782.8927,0.002475967
1338,PF,886.623,0.002443694
1338,PF,978.9976,0.002325588
1338,PF,1082.488,0.0020279
1339,PF,319.0342,0.0008661142
1339,PF,386.9904,0.001184188
1339,PF,477.6192,0.001631118
1339,PF,579.4028,0.001941273
1339,PF,681.0242,0.002071632
1339,PF,784.824,0.002116415
1339,PF,879.5238,0.002075408
1339,PF,983.2309,0.00201745
1339,PF,1075.582,0.001873659
1340,PF,314.1443,0.0004465006
1340,PF,361.6449,0.0005929523
1340,PF,463.4208,0.0008945462
1340,PF,558.4373,0.001204573
1340,PF,657.888,0.001429068
1340,PF,766.2532,0.00153387
1340,PF,856.4958,0.00155271
1340,PF,955.7147,0.001520351
1340,PF,1054.833,0.001376689
1340,PF,1149.394,0.00118157
1341,PF,307.1687,0.0002152035
1341,PF,372.6993,0.0003448749
1341,PF,467.5922,0.0005179132
1341,PF,571.5156,0.000699685
1341,PF,666.4009,0.0008641615
1341,PF,772.4873,0.0009432347
1341,PF,824.391,0.0009699071
1341,PF,874.0159,0.0009708513
1341,PF,919.1295,0.0009717096
1341,PF,966.4987,0.0009726109
1341,PF,1072.446,0.0008975718
1341,PF,1173.867,0.0008053233
1342,PF,314.2216,0.0005321185
1342,PF,361.7376,0.0006956938
1342,PF,463.5135,0.0009972877
1342,PF,563.0259,0.001290277
1342,PF,666.9416,0.001463487
1342,PF,759.5557,0.001610797
1342,PF,856.5653,0.001629766
1342,PF,955.8306,0.001648778
1342,PF,1048.159,0.001479301
1342,PF,1144.914,0.001215731
1343,PF,339.3353,0.0008665004
1343,PF,384.5493,0.000978662
1343,PF,483.9536,0.001151786
1343,PF,580.9864,0.001196441
1343,PF,691.5069,0.001189982
1343,PF,788.4624,0.001149018
1343,PF,885.387,0.001073807
1343,PF,989.0478,0.0009644782
1343,PF,1085.88,0.000786526
1343,PF,1130.901,0.0006846429
1426,PF,305.6329,0.000805571
1426,PF,320.7564,0.0008389972
1426,PF,359.8824,0.0008791086
1426,PF,400.7713,0.0008791086
1426,PF,440.3169,0.0008523677
1426,PF,479.8601,0.0008189415
1427,PF,305.7047,0.0009994429
1427,PF,320.8431,0.001072981
1427,PF,359.9765,0.001133148
1427,PF,400.8703,0.001146518
1427,PF,441.2999,0.001106407
1427,PF,480.8431,0.001072981
1428,PF,304.8307,0.001039554
1428,PF,319.5221,0.001106407
1428,PF,360.4296,0.001156546
1428,PF,401.7778,0.001196657
1428,PF,440.8827,0.001179944
1428,PF,481.7592,0.001146518
1429,PF,305.6354,0.0008122563
1429,PF,320.7663,0.0008657382
1429,PF,360.7663,0.0008657382
1429,PF,399.8688,0.0008423398
1429,PF,439.8576,0.0008122563
1429,PF,480.2798,0.0007520891
476,PF,411.6388,1.327243e-05
476,PF,423.0477,1.427534e-05
476,PF,430.7004,1.527654e-05
476,PF,442.071,1.600732e-05
476,PF,451.6912,1.764434e-05
476,PF,465.1314,1.97366e-05
476,PF,478.5461,2.164745e-05
476,PF,488.1663,2.328447e-05
476,PF,495.8702,2.46485e-05
476,PF,507.3174,2.592354e-05
476,PF,515.0468,2.746899e-05
476,PF,522.6868,2.837949e-05
476,PF,534.0573,2.911027e-05
476,PF,545.4023,2.965963e-05
476,PF,556.6962,2.984616e-05
476,PF,571.7334,2.994368e-05
476,PF,579.2328,2.985638e-05
476,PF,586.6939,2.949695e-05
476,PF,594.155,2.913752e-05
476,PF,597.8473,2.868568e-05
476,PF,605.2956,2.823554e-05
476,PF,613.6574,2.760442e-05
476,PF,625.6731,2.624932e-05
476,PF,634.9229,2.525578e-05
476,PF,646.0251,2.408168e-05
476,PF,657.089,2.263545e-05
476,PF,668.2296,2.173347e-05
476,PF,686.6141,1.893002e-05
476,PF,693.9602,1.775421e-05
476,PF,705.088,1.676153e-05
476,PF,712.4852,1.594856e-05
476,PF,719.8697,1.504488e-05
476,PF,730.9847,1.396148e-05
476,PF,738.4203,1.342064e-05
476,PF,745.8558,1.287979e-05
476,PF,755.1439,1.215838e-05
476,PF,762.5539,1.143612e-05
476,PF,775.5981,1.071641e-05
476,PF,786.7897,1.017727e-05
476,PF,796.1034,9.637271e-06
476,PF,805.4042,9.006569e-06
476,PF,820.352,8.46913e-06
476,PF,829.6784,8.019845e-06
476,PF,839.0303,7.751978e-06
476,PF,848.3695,7.393401e-06
476,PF,861.4775,7.127237e-06
476,PF,876.4636,6.861925e-06
476,PF,895.2059,6.598316e-06
476,PF,902.6925,6.420305e-06
476,PF,910.1792,6.242295e-06
476,PF,927.0433,5.977834e-06
476,PF,938.2861,5.801527e-06
476,PF,955.1631,5.627775e-06
476,PF,966.393,5.360759e-06
476,PF,985.1736,5.369276e-06
476,PF,996.4419,5.374386e-06
476,PF,1011.466,5.3812e-06
476,PF,1022.735,5.386311e-06
476,PF,1035.881,5.392273e-06
476,PF,1039.637,5.393976e-06
476,PF,1052.784,5.399938e-06
476,PF,1064.052,5.405049e-06
476,PF,1079.076,5.411862e-06
476,PF,1095.992,5.510237e-06
476,PF,1109.163,5.697616e-06
476,PF,1127.018,5.796416e-06
476,PF,1139.251,5.98337e-06
476,PF,1150.519,5.98848e-06
476,PF,1165.543,5.995294e-06
476,PF,1174.959,6.18097e-06
36,PF,387.3519,1.416845e-05
36,PF,393.3565,1.680156e-05
36,PF,406.7201,1.834957e-05
36,PF,422.0639,2.06241e-05
36,PF,439.1581,2.19924e-05
36,PF,446.9897,2.426352e-05
36,PF,456.5971,2.580983e-05
36,PF,467.9932,2.672203e-05
36,PF,475.6843,2.799536e-05
36,PF,490.9387,2.963493e-05
36,PF,500.5334,3.109053e-05
36,PF,511.8528,3.145847e-05
36,PF,523.1723,3.182642e-05
36,PF,534.4917,3.219436e-05
36,PF,551.4197,3.238345e-05
36,PF,557.1178,3.283955e-05
36,PF,574.0841,3.330075e-05
36,PF,587.2305,3.330672e-05
36,PF,598.4605,3.30397e-05
36,PF,609.665,3.259127e-05
36,PF,615.1969,3.186815e-05
36,PF,620.6905,3.087291e-05
36,PF,635.5361,2.96098e-05
36,PF,650.3306,2.798386e-05
36,PF,657.6001,2.62638e-05
36,PF,666.7987,2.490743e-05
36,PF,677.8115,2.309836e-05
36,PF,686.9846,2.156057e-05
36,PF,694.2796,2.002193e-05
36,PF,709.1124,1.866811e-05
36,PF,716.433,1.731089e-05
36,PF,727.4969,1.586466e-05
36,PF,734.843,1.468885e-05
36,PF,745.9453,1.351475e-05
36,PF,757.1241,1.28849e-05
36,PF,766.3867,1.198207e-05
36,PF,775.6364,1.098853e-05
36,PF,786.8025,1.026797e-05
36,PF,792.36,9.726277e-06
36,PF,807.2695,8.916712e-06
36,PF,812.827,8.375015e-06
36,PF,824.0442,8.01729e-06
36,PF,831.5053,7.657862e-06
36,PF,846.4531,7.120423e-06
36,PF,857.6448,6.581281e-06
36,PF,872.6181,6.22526e-06
36,PF,889.4695,5.870091e-06
36,PF,906.3209,5.514921e-06
36,PF,925.0759,5.342021e-06
36,PF,940.0875,5.258126e-06
36,PF,951.3431,5.172528e-06
36,PF,971.9633,4.90977e-06
36,PF,992.6092,4.828431e-06
36,PF,1001.999,4.832689e-06
36,PF,1015.146,4.838651e-06
36,PF,1035.804,4.84802e-06
36,PF,1048.951,4.853982e-06
36,PF,1060.194,4.677675e-06
36,PF,1073.34,4.683637e-06
36,PF,1092.12,4.692155e-06
36,PF,1109.023,4.69982e-06
36,PF,1125.951,4.888903e-06
36,PF,1142.866,4.987277e-06
36,PF,1150.378,4.990684e-06
36,PF,1167.281,4.99835e-06
36,PF,1176.684,5.093317e-06
7,PF,387.4796,1.507554e-05
7,PF,400.9837,1.762134e-05
7,PF,408.7643,1.952963e-05
7,PF,420.3264,2.162105e-05
7,PF,435.6064,2.344203e-05
7,PF,443.3997,2.544103e-05
7,PF,454.9107,2.716961e-05
7,PF,462.6529,2.880577e-05
7,PF,470.3568,3.016981e-05
7,PF,481.7273,3.090059e-05
7,PF,489.4184,3.217392e-05
7,PF,495.1036,3.253931e-05
7,PF,508.3011,3.290811e-05
7,PF,513.9608,3.309208e-05
7,PF,534.6578,3.337358e-05
7,PF,549.7461,3.383393e-05
7,PF,626.823,3.441311e-05
7,PF,639.816,3.333057e-05
7,PF,647.226,3.26083e-05
7,PF,654.5338,3.116037e-05
7,PF,659.9891,2.9893e-05
7,PF,672.88,2.808479e-05
7,PF,680.1495,2.636473e-05
7,PF,691.2262,2.500921e-05
7,PF,702.2645,2.338156e-05
7,PF,709.5212,2.157079e-05
7,PF,722.5015,2.039754e-05
7,PF,727.9185,1.885805e-05
7,PF,729.6688,1.795181e-05
7,PF,737.0021,1.66853e-05
7,PF,742.5085,1.578077e-05
7,PF,755.5144,1.478893e-05
7,PF,757.303,1.415482e-05
7,PF,766.5272,1.297987e-05
7,PF,785.0905,1.144634e-05
7,PF,792.5261,1.090549e-05
7,PF,801.827,1.027479e-05
7,PF,812.9803,9.46352e-06
7,PF,824.1847,9.015086e-06
7,PF,831.582,8.202114e-06
7,PF,852.1128,7.304396e-06
478,PF,381.2195,1.062825e-05
478,PF,394.6341,1.25391e-05
478,PF,400.5749,1.471866e-05
478,PF,415.8293,1.635824e-05
478,PF,427.3532,1.817752e-05
478,PF,435.0953,1.981369e-05
478,PF,446.5936,2.145155e-05
478,PF,454.3486,2.317843e-05
478,PF,464.0072,2.508757e-05
478,PF,473.5763,2.636175e-05
478,PF,488.8051,2.78199e-05
478,PF,496.4834,2.900252e-05
478,PF,502.3092,3.036571e-05
478,PF,515.6089,3.146018e-05
478,PF,523.2361,3.227996e-05
478,PF,528.9086,3.255464e-05
478,PF,536.5103,3.319301e-05
478,PF,538.4522,3.364741e-05
478,PF,549.8227,3.437819e-05
478,PF,557.3988,3.483514e-05
478,PF,564.9877,3.53828e-05
478,PF,568.7821,3.565663e-05
478,PF,580.0632,3.575245e-05
478,PF,587.5755,3.575585e-05
478,PF,600.7091,3.567111e-05
478,PF,611.9518,3.54948e-05
478,PF,617.5349,3.513452e-05
478,PF,624.9705,3.459367e-05
478,PF,628.6499,3.405112e-05
478,PF,634.1946,3.341872e-05
478,PF,643.4827,3.269731e-05
478,PF,647.1749,3.224547e-05
478,PF,650.8288,3.15215e-05
478,PF,654.5083,3.097895e-05
478,PF,658.1877,3.04364e-05
478,PF,665.5722,2.953272e-05
478,PF,678.4375,2.754309e-05
478,PF,687.5978,2.591459e-05
478,PF,698.649,2.437765e-05
478,PF,705.944,2.283901e-05
478,PF,717.0334,2.15742e-05
478,PF,724.2774,1.967272e-05
478,PF,737.2321,1.831806e-05
478,PF,748.3088,1.696253e-05
478,PF,753.7641,1.569517e-05
478,PF,768.6352,1.461348e-05
478,PF,772.2508,1.361738e-05
478,PF,781.4622,1.235172e-05
478,PF,790.7758,1.181173e-05
478,PF,801.9292,1.100046e-05
478,PF,809.3775,1.055032e-05
478,PF,816.8003,9.918767e-06
478,PF,824.2742,9.650047e-06
478,PF,831.7225,9.199911e-06
478,PF,842.8886,8.479351e-06
478,PF,857.8109,7.760495e-06
478,PF,872.7459,7.132347e-06
478,PF,882.0978,6.86448e-06
478,PF,891.4242,6.415195e-06
478,PF,902.6286,5.966761e-06
478,PF,917.6147,5.701449e-06
478,PF,925.1014,5.523438e-06
478,PF,943.8564,5.350538e-06
478,PF,955.0864,5.083522e-06
478,PF,962.5858,4.99622e-06
478,PF,979.4628,4.822469e-06
478,PF,985.0969,4.825024e-06
478,PF,1005.717,4.562266e-06
478,PF,1015.107,4.566525e-06
478,PF,1033.888,4.575042e-06
478,PF,1045.131,4.398735e-06
478,PF,1054.521,4.402994e-06
478,PF,1063.911,4.407252e-06
478,PF,1090.191,4.328468e-06
478,PF,1107.119,4.517551e-06
478,PF,1120.266,4.523513e-06
478,PF,1135.29,4.530327e-06
478,PF,1148.437,4.536289e-06
478,PF,1157.827,4.540547e-06
478,PF,1170.999,4.727927e-06
35,PF,387.7479,3.647088e-06
35,PF,397.266,4.558434e-06
35,PF,406.7712,5.379071e-06
35,PF,418.1673,6.291269e-06
35,PF,425.8073,7.201763e-06
35,PF,440.9722,8.206373e-06
35,PF,450.4903,9.117719e-06
35,PF,463.79,1.021219e-05
35,PF,471.4172,1.103197e-05
35,PF,479.0444,1.185176e-05
35,PF,490.4149,1.258254e-05
35,PF,494.286,1.340062e-05
35,PF,499.984,1.385672e-05
35,PF,505.6948,1.440353e-05
35,PF,520.8726,1.549884e-05
35,PF,534.1212,1.623048e-05
35,PF,549.235,1.687225e-05
35,PF,560.5928,1.751232e-05
35,PF,573.918,1.878821e-05
35,PF,583.385,1.933672e-05
35,PF,600.3769,1.997935e-05
35,PF,608.0041,2.079913e-05
35,PF,617.4199,2.098481e-05
35,PF,638.0785,2.099418e-05
35,PF,649.3213,2.081787e-05
35,PF,656.8079,2.063986e-05
35,PF,669.9032,2.028299e-05
35,PF,675.4991,2.001341e-05
35,PF,690.4596,1.956668e-05
35,PF,701.6768,1.920896e-05
35,PF,716.6118,1.858081e-05
35,PF,733.4249,1.795352e-05
35,PF,746.4946,1.741523e-05
35,PF,753.9046,1.669296e-05
35,PF,768.8396,1.606482e-05
35,PF,783.7874,1.552738e-05
35,PF,802.4657,1.481022e-05
35,PF,811.8177,1.454236e-05
35,PF,830.5471,1.418804e-05
35,PF,843.6169,1.364975e-05
35,PF,866.1024,1.329714e-05
35,PF,890.4532,1.285466e-05
35,PF,905.4393,1.258935e-05
35,PF,924.2326,1.268858e-05
35,PF,939.2443,1.260468e-05
35,PF,959.9029,1.261405e-05
35,PF,974.9273,1.262087e-05
35,PF,989.9645,1.271839e-05
35,PF,1014.405,1.291088e-05
35,PF,1040.723,1.310422e-05
35,PF,1055.786,1.338316e-05
35,PF,1065.189,1.347813e-05
35,PF,1082.13,1.375792e-05
35,PF,1097.193,1.403686e-05
35,PF,1114.133,1.431665e-05
35,PF,1123.524,1.432091e-05
35,PF,1134.83,1.459815e-05
35,PF,1151.784,1.496865e-05
35,PF,1163.078,1.515517e-05
35,PF,1174.41,1.561383e-05
479,PF,385.6655,2.194896e-06
479,PF,393.2543,2.742555e-06
479,PF,402.7724,3.653901e-06
479,PF,414.1557,4.47539e-06
479,PF,423.712,5.658863e-06
479,PF,431.352,6.569357e-06
479,PF,442.7481,7.481555e-06
479,PF,452.2278,8.120775e-06
479,PF,467.38,9.034676e-06
479,PF,475.0327,1.003588e-05
479,PF,488.3708,1.140247e-05
479,PF,492.2163,1.203914e-05
479,PF,509.2976,1.331672e-05
479,PF,520.6682,1.40475e-05
479,PF,530.1351,1.459602e-05
479,PF,537.7751,1.550651e-05
479,PF,549.1201,1.605587e-05
479,PF,554.8564,1.67841e-05
479,PF,569.9703,1.742587e-05
479,PF,581.2769,1.770311e-05
479,PF,594.4617,1.79812e-05
479,PF,611.4152,1.83517e-05
479,PF,622.6963,1.844752e-05
479,PF,632.0738,1.836107e-05
479,PF,647.0855,1.827717e-05
479,PF,656.4758,1.828143e-05
479,PF,663.988,1.828484e-05
479,PF,677.1344,1.82908e-05
479,PF,690.2807,1.829676e-05
479,PF,701.498,1.793904e-05
479,PF,712.7407,1.776273e-05
479,PF,723.9835,1.758642e-05
479,PF,737.0277,1.686672e-05
479,PF,750.123,1.650984e-05
479,PF,765.058,1.58817e-05
479,PF,778.1405,1.543411e-05
479,PF,787.4796,1.507554e-05
479,PF,802.4402,1.462881e-05
479,PF,813.6957,1.454321e-05
479,PF,823.0349,1.418463e-05
479,PF,834.2777,1.400833e-05
479,PF,847.373,1.365145e-05
479,PF,869.8841,1.348026e-05
479,PF,883.0049,1.33048e-05
479,PF,896.1002,1.294793e-05
479,PF,914.9063,1.313786e-05
479,PF,933.6612,1.296496e-05
479,PF,952.4418,1.297348e-05
479,PF,967.479,1.3071e-05
479,PF,986.2851,1.326094e-05
479,PF,995.6881,1.33559e-05
479,PF,1006.982,1.354243e-05
479,PF,1023.91,1.373151e-05
479,PF,1040.864,1.410202e-05
479,PF,1054.036,1.428939e-05
479,PF,1069.086,1.447763e-05
479,PF,1080.379,1.466415e-05
479,PF,1095.455,1.50338e-05
479,PF,1110.518,1.531274e-05
479,PF,1123.728,1.577225e-05
479,PF,1136.9,1.595963e-05
479,PF,1151.975,1.632928e-05
479,PF,1163.308,1.678793e-05
479,PF,1172.736,1.706432e-05
476,PF,404.4031,1.357192e-05
476,PF,422.5482,1.453692e-05
476,PF,434.6677,1.60864e-05
476,PF,448.8056,1.78294e-05
476,PF,456.9081,1.976852e-05
476,PF,469.0276,2.1318e-05
476,PF,481.1422,2.26733e-05
476,PF,489.2398,2.441825e-05
476,PF,493.3155,2.635868e-05
476,PF,507.4436,2.771333e-05
476,PF,517.5253,2.82926e-05
476,PF,533.657,2.925825e-05
476,PF,543.7386,2.983751e-05
476,PF,561.8593,2.983165e-05
476,PF,575.9434,2.943874e-05
476,PF,588.0043,2.865814e-05
476,PF,602.0786,2.787688e-05
476,PF,614.1297,2.670793e-05
476,PF,622.1589,2.573446e-05
476,PF,634.2149,2.475969e-05
476,PF,646.2513,2.300822e-05
476,PF,654.2805,2.203475e-05
476,PF,666.3219,2.047745e-05
476,PF,676.3645,1.950333e-05
476,PF,684.3937,1.852985e-05
476,PF,694.4411,1.77499e-05
476,PF,702.4606,1.638809e-05
476,PF,712.4983,1.521979e-05
476,PF,724.5494,1.405084e-05
476,PF,738.6237,1.326959e-05
476,PF,748.6565,1.190712e-05
476,PF,762.7259,1.093169e-05
476,PF,772.7685,9.957565e-06
476,PF,786.8428,9.176312e-06
476,PF,798.9086,8.589882e-06
476,PF,814.9963,7.807977e-06
476,PF,827.067,7.415721e-06
476,PF,839.1425,7.217638e-06
476,PF,851.2083,6.631209e-06
476,PF,863.2838,6.433127e-06
476,PF,882.399,5.941504e-06
476,PF,901.5092,5.255708e-06
476,PF,921.6384,5.055018e-06
476,PF,939.7542,4.854981e-06
476,PF,959.8931,5.042638e-06
476,PF,971.9687,4.844556e-06
476,PF,980.0223,4.841949e-06
476,PF,996.1296,4.836737e-06
476,PF,1012.237,4.831524e-06
476,PF,1028.344,4.826311e-06
476,PF,1040.425,4.822402e-06
476,PF,1056.537,5.011362e-06
476,PF,1068.617,5.007453e-06
476,PF,1084.719,4.808067e-06
476,PF,1102.84,4.802202e-06
476,PF,1110.894,4.799596e-06
476,PF,1118.947,4.79699e-06
476,PF,1129.014,4.793732e-06
476,PF,1147.145,5.176214e-06
476,PF,1157.212,5.172956e-06
476,PF,1167.284,5.363871e-06
480,PF,379.9881,3.482737e-06
480,PF,394.1113,4.643215e-06
480,PF,404.1979,5.41665e-06
480,PF,414.2893,6.384258e-06
480,PF,424.3759,7.157692e-06
480,PF,440.5076,8.123346e-06
480,PF,454.6259,9.08965e-06
480,PF,462.7039,1.005791e-05
480,PF,474.8039,1.083069e-05
480,PF,488.9222,1.1797e-05
480,PF,496.9905,1.237691e-05
480,PF,509.1002,1.353804e-05
480,PF,525.227,1.430952e-05
480,PF,533.31,1.547195e-05
480,PF,541.3734,1.585769e-05
480,PF,553.4734,1.663048e-05
480,PF,565.5587,1.682074e-05
480,PF,581.6757,1.720387e-05
480,PF,589.7245,1.700709e-05
480,PF,605.8317,1.700188e-05
480,PF,617.9121,1.699797e-05
480,PF,627.9792,1.699471e-05
480,PF,642.0633,1.660181e-05
480,PF,658.1656,1.640242e-05
480,PF,670.2265,1.562182e-05
480,PF,681.2856,1.503572e-05
480,PF,694.3581,1.444896e-05
480,PF,704.4007,1.347484e-05
480,PF,714.4579,1.308323e-05
480,PF,726.5286,1.269098e-05
480,PF,738.5992,1.229872e-05
480,PF,750.665,1.171229e-05
480,PF,758.7138,1.151551e-05
480,PF,774.8064,1.092778e-05
480,PF,786.8819,1.07297e-05
480,PF,796.9441,1.053227e-05
480,PF,807.0062,1.033483e-05
480,PF,819.0866,1.033093e-05
480,PF,831.1573,9.938669e-06
480,PF,845.2414,9.545762e-06
480,PF,859.3303,9.347028e-06
480,PF,871.4108,9.343118e-06
480,PF,889.5314,9.337254e-06
480,PF,909.6557,8.942391e-06
480,PF,919.7276,9.133307e-06
480,PF,943.8885,9.125488e-06
480,PF,955.969,9.121578e-06
480,PF,968.0494,9.117669e-06
480,PF,980.1298,9.113759e-06
480,PF,994.2237,9.109198e-06
480,PF,1008.318,9.104637e-06
480,PF,1024.435,9.487771e-06
480,PF,1040.552,9.870904e-06
480,PF,1052.642,1.025534e-05
480,PF,1068.754,1.04443e-05
480,PF,1084.866,1.063326e-05
480,PF,1096.956,1.10177e-05
480,PF,1105.015,1.120927e-05
480,PF,1117.1,1.139953e-05
480,PF,1129.185,1.158979e-05
480,PF,1137.244,1.178136e-05
480,PF,1145.302,1.197293e-05
480,PF,1165.437,1.196641e-05
480,PF,1169.468,1.215928e-05
481,PF,382.0211,4.258778e-06
481,PF,392.1272,5.808906e-06
481,PF,398.187,6.583644e-06
481,PF,412.3101,7.744121e-06
481,PF,422.3918,8.323383e-06
481,PF,436.515,9.483861e-06
481,PF,452.6369,1.006117e-05
481,PF,466.7649,1.141582e-05
481,PF,472.8247,1.219056e-05
481,PF,484.9247,1.296334e-05
481,PF,495.0162,1.393095e-05
481,PF,509.1296,1.470308e-05
481,PF,517.1978,1.528299e-05
481,PF,525.2808,1.644543e-05
481,PF,535.3723,1.741303e-05
481,PF,545.4686,1.857481e-05
481,PF,559.5771,1.915277e-05
481,PF,573.6954,2.011908e-05
481,PF,589.8173,2.069638e-05
481,PF,605.9441,2.146786e-05
481,PF,620.0575,2.224e-05
481,PF,642.2245,2.300952e-05
481,PF,656.3379,2.378165e-05
481,PF,666.4049,2.377839e-05
481,PF,684.5207,2.357836e-05
481,PF,698.6146,2.35738e-05
481,PF,710.6999,2.376406e-05
481,PF,722.7754,2.356598e-05
481,PF,740.8961,2.356011e-05
481,PF,757.0033,2.35549e-05
481,PF,769.0838,2.355099e-05
481,PF,783.1776,2.354643e-05
481,PF,801.2983,2.354057e-05
481,PF,817.4153,2.39237e-05
481,PF,827.4823,2.392044e-05
481,PF,841.5762,2.391588e-05
481,PF,859.7066,2.429836e-05
481,PF,875.809,2.409898e-05
481,PF,887.8943,2.428924e-05
481,PF,904.0016,2.428403e-05
481,PF,922.1271,2.447234e-05
481,PF,934.2173,2.485677e-05
481,PF,948.3209,2.524056e-05
481,PF,962.4294,2.581852e-05
